,loss
311,13.493309020996094
312,12.832782745361328
313,12.830182075500488
314,12.832385063171387
315,13.208621978759766
316,12.345322608947754
317,12.583369255065918
318,12.9586820602417
319,12.708813667297363
320,13.209882736206055
321,12.958789825439453
322,12.33381175994873
323,12.70804500579834
324,12.80228328704834
325,12.958786010742188
326,12.83370590209961
327,12.832906723022461
328,12.708206176757812
329,12.703045845031738
330,12.946651458740234
331,13.082098007202148
332,12.958334922790527
333,12.70878791809082
334,12.833806991577148
335,12.582983016967773
336,12.458810806274414
337,12.858510971069336
338,13.08236312866211
339,13.050268173217773
340,12.966647148132324
341,13.205672264099121
342,12.583803176879883
343,12.958954811096191
344,13.020934104919434
345,12.70881175994873
346,12.807247161865234
347,12.707489013671875
348,12.832029342651367
349,12.457226753234863
350,12.708810806274414
351,12.20886516571045
352,12.95685863494873
353,13.408121109008789
354,12.58050537109375
355,12.836182594299316
356,12.833805084228516
357,13.207300186157227
358,12.83441162109375
359,12.583812713623047
360,12.835158348083496
361,12.458809852600098
362,12.332416534423828
363,12.70853042602539
364,12.818122863769531
365,12.583688735961914
366,12.833799362182617
367,12.346626281738281
368,12.632026672363281
369,13.084982872009277
370,12.34183406829834
371,12.707945823669434
372,13.331977844238281
373,13.20678424835205
374,12.851364135742188
375,12.708620071411133
376,12.458659172058105
377,12.573700904846191
378,12.956131935119629
379,12.708810806274414
380,12.457846641540527
381,13.33381462097168
382,12.58381175994873
383,12.91100025177002
384,12.458806037902832
385,12.88284969329834
386,12.831986427307129
387,12.825257301330566
388,12.708656311035156
389,12.458440780639648
390,12.957201957702637
391,12.208748817443848
392,12.708175659179688
393,12.58381175994873
394,12.333314895629883
395,13.21320915222168
396,12.455124855041504
397,12.736551284790039
398,12.583809852600098
399,13.430384635925293
400,12.833768844604492
401,12.181926727294922
402,13.189228057861328
403,12.582594871520996
404,12.58107852935791
405,12.457040786743164
406,12.582756996154785
407,12.333600044250488
408,12.463624954223633
409,12.958508491516113
410,12.583706855773926
411,12.824539184570312
412,12.582059860229492
413,12.832676887512207
414,13.438352584838867
415,12.968205451965332
416,12.583658218383789
417,12.706807136535645
418,12.583812713623047
419,12.458812713623047
420,12.33357048034668
421,12.334821701049805
422,12.24563217163086
423,12.709036827087402
424,12.829102516174316
425,12.80732536315918
426,13.083714485168457
427,12.708587646484375
428,12.708630561828613
429,12.458812713623047
430,12.45881175994873
431,12.7083158493042
432,12.84483528137207
433,12.582921028137207
434,12.295947074890137
435,12.792033195495605
436,12.707239151000977
437,12.958794593811035
438,12.958657264709473
439,12.458799362182617
440,12.708809852600098
441,12.4540376663208
442,12.330894470214844
443,12.583765029907227
444,12.578845024108887
445,12.708074569702148
446,12.895964622497559
447,12.33203125
448,12.832204818725586
449,12.823845863342285
450,12.583221435546875
451,12.955081939697266
452,12.333769798278809
453,12.70997142791748
454,13.333796501159668
455,12.208812713623047
456,12.20022201538086
457,12.583799362182617
458,12.582901954650879
459,12.583768844604492
460,12.832457542419434
461,12.76244831085205
462,12.70881175994873
463,12.832060813903809
464,12.187652587890625
465,12.4467191696167
466,12.832250595092773
467,12.585304260253906
468,13.45671558380127
469,12.586901664733887
470,13.082469940185547
471,12.20847225189209
472,12.583706855773926
473,12.45844841003418
474,12.095016479492188
475,12.963824272155762
476,12.331862449645996
477,12.958754539489746
478,12.208812713623047
479,12.707921981811523
480,12.333268165588379
481,12.20881175994873
482,12.697288513183594
483,12.583810806274414
484,12.958606719970703
485,12.832117080688477
486,13.33486270904541
487,12.458812713623047
488,12.668680191040039
489,12.211116790771484
490,12.457846641540527
491,12.833525657653809
492,12.261170387268066
493,13.078831672668457
494,12.708353042602539
495,12.583812713623047
496,12.457860946655273
497,12.458953857421875
498,12.333523750305176
499,12.872533798217773
500,12.831104278564453
501,12.458812713623047
502,12.708883285522461
503,12.707983016967773
504,12.705810546875
505,12.582052230834961
506,13.083768844604492
507,12.8339262008667
508,12.581160545349121
509,12.457374572753906
510,12.70881175994873
511,12.83322811126709
512,12.582904815673828
513,12.144148826599121
514,13.33381175994873
515,13.272988319396973
516,12.584155082702637
517,12.45879077911377
518,12.458474159240723
519,12.583914756774902
520,12.33381175994873
521,12.58381175994873
522,12.708528518676758
523,12.445706367492676
524,12.583285331726074
525,12.702728271484375
526,12.313969612121582
527,12.583721160888672
528,12.583813667297363
529,12.708812713623047
530,12.333812713623047
531,12.826735496520996
532,13.223063468933105
533,12.583879470825195
534,12.333812713623047
535,12.833755493164062
536,12.33381175994873
537,12.582284927368164
538,12.336448669433594
539,12.458812713623047
540,12.208809852600098
541,12.70706844329834
542,12.707738876342773
543,12.45837688446045
544,13.083598136901855
545,12.457864761352539
546,12.208812713623047
547,13.20864486694336
548,12.569456100463867
549,12.333797454833984
550,12.45881175994873
551,12.331934928894043
552,12.45830249786377
553,12.708601951599121
554,12.583600044250488
555,12.83381175994873
556,12.706464767456055
557,12.959335327148438
558,12.208942413330078
559,12.833719253540039
560,12.70836353302002
561,12.583812713623047
562,12.758127212524414
563,12.58381462097168
564,12.732648849487305
565,12.958358764648438
566,12.583799362182617
567,12.33359432220459
568,12.781228065490723
569,12.612940788269043
570,12.461244583129883
571,12.208812713623047
572,12.57103443145752
573,12.20875358581543
574,12.331147193908691
575,12.208762168884277
576,12.457803726196289
577,12.70881175994873
578,11.958817481994629
579,12.458813667297363
580,12.458877563476562
581,12.957913398742676
582,12.333813667297363
583,12.456701278686523
584,12.832295417785645
585,13.081896781921387
586,12.459540367126465
587,12.458810806274414
588,12.833781242370605
589,12.832403182983398
590,13.12000560760498
591,12.458890914916992
592,12.24467658996582
593,12.474939346313477
594,12.583815574645996
595,12.70799446105957
596,12.332408905029297
597,12.708765983581543
598,13.082599639892578
599,12.581640243530273
600,12.583810806274414
601,12.883031845092773
602,12.582588195800781
603,12.588895797729492
604,12.45864486694336
605,12.833148002624512
606,12.458992004394531
607,12.208833694458008
608,12.581892967224121
609,12.332036972045898
610,12.584938049316406
611,12.583064079284668
612,12.457764625549316
613,12.421663284301758
614,12.083874702453613
615,12.333807945251465
616,12.709328651428223
617,12.459352493286133
618,12.256746292114258
619,12.331734657287598
620,12.457832336425781
621,12.208808898925781
622,12.73612117767334
623,12.581893920898438
624,12.491021156311035
625,12.459053039550781
626,12.708812713623047
627,12.587316513061523
628,12.574037551879883
629,12.584778785705566
630,12.458817481994629
631,12.833577156066895
632,12.333812713623047
633,12.175731658935547
634,12.45877456665039
635,12.21108627319336
636,12.954309463500977
637,12.711807250976562
638,12.333802223205566
639,12.333812713623047
640,12.208812713623047
641,12.083877563476562
642,12.2087984085083
643,12.208695411682129
644,12.458660125732422
645,12.788146018981934
646,12.584161758422852
647,12.583174705505371
648,12.33381175994873
649,12.45881175994873
650,12.332036018371582
651,12.82385540008545
652,12.933575630187988
653,13.07724666595459
654,12.505707740783691
655,12.349514961242676
656,12.458654403686523
657,12.708807945251465
658,12.332769393920898
659,12.581870079040527
660,12.458866119384766
661,12.083812713623047
662,12.582568168640137
663,12.582064628601074
664,12.458751678466797
665,12.45881175994873
666,12.333812713623047
667,12.583810806274414
668,12.208703994750977
669,12.208812713623047
670,12.583821296691895
671,12.582756042480469
672,12.457910537719727
673,12.646206855773926
674,12.083812713623047
675,12.457074165344238
676,12.58381175994873
677,12.458810806274414
678,12.333876609802246
679,12.333223342895508
680,12.283305168151855
681,12.583733558654785
682,12.333812713623047
683,12.458802223205566
684,12.716837882995605
685,12.208220481872559
686,12.333813667297363
687,12.33381175994873
688,12.585789680480957
689,12.208504676818848
690,12.208812713623047
691,12.458812713623047
692,12.334259033203125
693,12.33381175994873
694,12.208168983459473
695,12.958727836608887
696,12.599903106689453
697,12.706904411315918
698,12.333812713623047
699,12.583454132080078
700,12.708806037902832
701,12.20704460144043
702,12.457537651062012
703,12.198559761047363
704,12.461703300476074
705,12.582356452941895
706,12.452606201171875
707,12.458516120910645
708,12.955850601196289
709,12.831985473632812
710,12.207968711853027
711,12.083812713623047
712,12.458810806274414
713,12.546029090881348
714,12.590429306030273
715,12.23989486694336
716,12.708807945251465
717,12.083812713623047
718,12.210976600646973
719,12.456829071044922
720,12.458812713623047
721,12.708812713623047
722,12.180034637451172
723,12.334245681762695
724,12.458812713623047
725,12.719427108764648
726,12.25016975402832
727,12.208890914916992
728,12.31367015838623
729,12.708740234375
730,12.458782196044922
731,12.601497650146484
732,12.333841323852539
733,12.083531379699707
734,12.208812713623047
735,12.33265209197998
736,12.333812713623047
737,12.458806037902832
738,12.459458351135254
739,12.559030532836914
740,12.208813667297363
741,12.458812713623047
742,12.20881175994873
743,12.458346366882324
744,12.708812713623047
745,12.33268928527832
746,12.83381175994873
747,12.207740783691406
748,12.583815574645996
749,12.460424423217773
750,12.33638858795166
751,12.333809852600098
752,12.958730697631836
753,12.460616111755371
754,12.458812713623047
755,12.708515167236328
756,12.3338041305542
757,12.332357406616211
758,12.58381175994873
759,12.332831382751465
760,12.333812713623047
761,12.45711612701416
762,12.333513259887695
763,12.333810806274414
764,12.709763526916504
765,13.08332633972168
766,12.592732429504395
767,12.333812713623047
768,12.208296775817871
769,12.583968162536621
770,12.582867622375488
771,12.083812713623047
772,12.58061408996582
773,12.708845138549805
774,12.20881175994873
775,12.08149242401123
776,12.830172538757324
777,12.333812713623047
778,12.208165168762207
779,12.454789161682129
780,12.333812713623047
781,13.079129219055176
782,12.107941627502441
783,12.33203125
784,12.587985038757324
785,12.583672523498535
786,12.468880653381348
787,12.082058906555176
788,12.45718765258789
789,12.458806037902832
790,12.208807945251465
791,12.458807945251465
792,12.333812713623047
793,12.458812713623047
794,12.210198402404785
795,12.333908081054688
796,12.33381175994873
797,12.708171844482422
798,12.20936107635498
799,12.372908592224121
800,12.45107364654541
801,12.082199096679688
802,12.458806037902832
803,12.33203125
804,12.209025382995605
805,12.333817481994629
806,12.208812713623047
807,12.583803176879883
808,12.08381462097168
809,12.583810806274414
810,13.01858139038086
811,12.333910942077637
812,12.083816528320312
813,12.320507049560547
814,12.2088041305542
815,12.583778381347656
816,13.083412170410156
817,12.596746444702148
818,12.333066940307617
819,12.958810806274414
820,12.333111763000488
821,12.208858489990234
822,12.4136323928833
823,12.333745956420898
824,12.583772659301758
825,12.332659721374512
826,12.457804679870605
827,12.457390785217285
828,12.333046913146973
829,12.333647727966309
830,12.309929847717285
831,12.458812713623047
832,12.083795547485352
833,12.704514503479004
834,12.455989837646484
835,12.458812713623047
836,12.333770751953125
837,12.083813667297363
838,12.215726852416992
839,12.237236022949219
840,12.208844184875488
841,12.798205375671387
842,12.333806037902832
843,11.958812713623047
844,12.583625793457031
845,12.419554710388184
846,12.609851837158203
847,11.958812713623047
848,12.833669662475586
849,12.23425579071045
850,12.208812713623047
851,12.583821296691895
852,12.083683967590332
853,12.20881175994873
854,12.082938194274902
855,12.154731750488281
856,12.083812713623047
857,11.958812713623047
858,12.33285140991211
859,12.332951545715332
860,12.707379341125488
861,12.583754539489746
862,12.58666706085205
863,12.458306312561035
864,12.408228874206543
865,12.582515716552734
866,12.440363883972168
867,12.08381175994873
868,12.458808898925781
869,12.137452125549316
870,12.751708984375
871,13.133088111877441
872,12.924903869628906
873,12.458622932434082
874,12.083856582641602
875,12.583812713623047
876,12.332913398742676
877,12.208453178405762
878,12.208812713623047
879,12.721181869506836
880,12.584891319274902
881,12.454046249389648
882,12.833690643310547
883,12.333806991577148
884,12.33381175994873
885,12.583812713623047
886,12.333784103393555
887,12.208803176879883
888,12.695042610168457
889,12.208695411682129
890,12.259209632873535
891,12.45881175994873
892,12.082589149475098
893,12.33381175994873
894,12.458357810974121
895,12.333812713623047
896,12.58376693725586
897,12.207191467285156
898,12.208812713623047
899,12.25877571105957
900,12.083812713623047
901,12.333807945251465
902,12.457096099853516
903,12.333707809448242
904,12.0835542678833
905,12.213865280151367
906,12.583812713623047
907,12.333812713623047
908,12.083697319030762
909,12.333017349243164
910,12.458898544311523
911,12.583535194396973
912,13.032515525817871
913,12.08405876159668
914,12.083823204040527
915,12.583761215209961
916,12.458812713623047
917,11.958901405334473
918,12.083812713623047
919,12.581656455993652
920,12.208812713623047
921,12.20881175994873
922,12.45015811920166
923,12.310408592224121
924,12.208812713623047
925,12.708769798278809
926,12.331731796264648
927,12.956904411315918
928,12.35842514038086
929,12.207928657531738
930,12.583775520324707
931,11.958812713623047
932,12.443036079406738
933,11.959179878234863
934,12.333812713623047
935,11.958812713623047
936,12.208723068237305
937,12.63514518737793
938,12.333812713623047
939,12.455245971679688
940,12.332767486572266
941,12.221498489379883
942,12.333358764648438
943,12.475994110107422
944,11.958812713623047
945,12.583783149719238
946,11.958812713623047
947,12.708133697509766
948,12.88739013671875
949,12.33381462097168
950,12.208401679992676
951,12.20860767364502
952,12.335058212280273
953,12.70534610748291
954,12.333807945251465
955,12.208812713623047
956,12.45881175994873
957,12.582756996154785
958,12.331894874572754
959,12.332721710205078
960,12.458812713623047
961,12.208812713623047
962,12.456766128540039
963,12.458812713623047
964,12.20881175994873
965,12.147090911865234
966,12.083812713623047
967,11.958812713623047
968,12.458680152893066
969,12.457179069519043
970,12.208800315856934
971,12.333245277404785
972,12.208563804626465
973,12.209207534790039
974,12.083812713623047
975,12.208812713623047
976,12.208812713623047
977,12.083812713623047
978,12.333767890930176
979,12.208812713623047
980,12.45881175994873
981,12.424505233764648
982,12.33438491821289
983,12.333187103271484
984,12.333812713623047
985,12.582046508789062
986,12.445033073425293
987,12.458809852600098
988,12.083812713623047
989,12.350130081176758
990,12.583759307861328
991,12.325414657592773
992,12.208812713623047
993,12.558428764343262
994,12.465802192687988
995,12.32955265045166
996,12.083812713623047
997,11.958812713623047
998,12.083812713623047
999,12.139220237731934
1000,12.08295726776123
1001,12.458623886108398
1002,12.333779335021973
1003,11.958812713623047
1004,12.083812713623047
1005,12.7086763381958
1006,12.084711074829102
1007,12.45764446258545
1008,12.333735466003418
1009,11.963865280151367
1010,12.083812713623047
1011,12.458709716796875
1012,12.208812713623047
1013,11.958812713623047
1014,12.583823204040527
1015,11.958812713623047
1016,12.208812713623047
1017,12.45881175994873
1018,12.33398151397705
1019,12.335665702819824
1020,12.208812713623047
1021,12.332036018371582
1022,12.208812713623047
1023,12.23383617401123
1024,12.333002090454102
1025,12.33324146270752
1026,12.083812713623047
1027,12.083812713623047
1028,12.333808898925781
1029,12.208812713623047
1030,12.583874702453613
1031,12.582795143127441
1032,12.421735763549805
1033,12.333809852600098
1034,12.208513259887695
1035,12.208770751953125
1036,12.458812713623047
1037,12.08381462097168
1038,12.333632469177246
1039,12.33361530303955
1040,12.333836555480957
1041,12.208812713623047
1042,12.083878517150879
1043,11.958812713623047
1044,12.082182884216309
1045,12.343453407287598
1046,12.208813667297363
1047,12.511099815368652
1048,12.583780288696289
1049,12.083812713623047
1050,12.459603309631348
1051,12.333812713623047
1052,12.333812713623047
1053,11.958986282348633
1054,12.458812713623047
1055,12.083812713623047
1056,12.208812713623047
1057,12.583776473999023
1058,12.083812713623047
1059,12.083812713623047
1060,12.083807945251465
1061,12.454673767089844
1062,12.583807945251465
1063,12.458097457885742
1064,12.159391403198242
1065,12.333701133728027
1066,12.1002779006958
1067,12.457070350646973
1068,12.58122444152832
1069,12.458751678466797
1070,12.208812713623047
1071,12.333809852600098
1072,12.208812713623047
1073,12.333806037902832
1074,12.208840370178223
1075,12.457098007202148
1076,12.208813667297363
1077,12.208812713623047
1078,12.222878456115723
1079,12.208810806274414
1080,11.961494445800781
1081,12.453794479370117
1082,12.334053993225098
1083,12.208812713623047
1084,12.083812713623047
1085,12.58381175994873
1086,12.330716133117676
1087,12.335580825805664
1088,12.70881175994873
1089,12.207667350769043
1090,12.45881175994873
1091,12.208792686462402
1092,12.457395553588867
1093,12.583680152893066
1094,12.458648681640625
1095,12.333807945251465
1096,12.462702751159668
1097,12.458812713623047
1098,12.83381462097168
1099,12.208810806274414
1100,12.151071548461914
1101,12.653928756713867
1102,12.20894718170166
1103,12.332043647766113
1104,12.53852367401123
1105,12.458812713623047
1106,12.333812713623047
1107,12.083812713623047
1108,12.331279754638672
1109,12.208812713623047
1110,12.333797454833984
1111,12.457008361816406
1112,12.208755493164062
1113,12.208812713623047
1114,12.246366500854492
1115,12.208809852600098
1116,12.339225769042969
1117,12.58377456665039
1118,12.208810806274414
1119,12.083817481994629
1120,12.457284927368164
1121,12.208807945251465
1122,12.083812713623047
1123,12.208812713623047
1124,12.582334518432617
1125,12.333812713623047
1126,12.583274841308594
1127,12.163543701171875
1128,12.083425521850586
1129,12.083812713623047
1130,11.958812713623047
1131,12.582337379455566
1132,11.958812713623047
1133,12.211691856384277
1134,12.708733558654785
1135,12.208812713623047
1136,12.333812713623047
1137,12.708133697509766
1138,12.214573860168457
1139,12.583414077758789
1140,12.333812713623047
1141,12.209480285644531
1142,12.332139015197754
1143,12.083788871765137
1144,12.083812713623047
1145,12.45881175994873
1146,12.708466529846191
1147,12.21047306060791
1148,12.208812713623047
1149,12.333812713623047
1150,12.583755493164062
1151,12.833810806274414
1152,12.218428611755371
1153,12.083812713623047
1154,12.208439826965332
1155,12.208812713623047
1156,12.708762168884277
1157,12.207147598266602
1158,11.958812713623047
1159,12.597502708435059
1160,12.306674003601074
1161,12.708440780639648
1162,12.083812713623047
1163,12.173726081848145
1164,12.333566665649414
1165,12.333260536193848
1166,12.083813667297363
1167,12.208812713623047
1168,12.208003044128418
1169,12.208812713623047
1170,12.083812713623047
1171,12.083812713623047
1172,12.33381175994873
1173,11.958812713623047
1174,12.333813667297363
1175,12.333819389343262
1176,12.458762168884277
1177,12.333812713623047
1178,12.45864200592041
1179,12.530165672302246
1180,12.33381175994873
1181,12.458812713623047
1182,12.08455753326416
1183,12.27501392364502
1184,12.083785057067871
1185,12.08381175994873
1186,12.208812713623047
1187,12.20890998840332
1188,12.180255889892578
1189,12.083831787109375
1190,12.207077980041504
1191,12.564030647277832
1192,12.572527885437012
1193,12.083810806274414
1194,11.958812713623047
1195,12.73375415802002
1196,12.0880708694458
1197,12.333803176879883
1198,12.083812713623047
1199,12.458807945251465
1200,12.583377838134766
1201,12.333828926086426
1202,12.583812713623047
1203,11.958812713623047
1204,12.20880126953125
1205,12.083627700805664
1206,12.208812713623047
1207,12.185295104980469
1208,12.333738327026367
1209,12.083812713623047
1210,12.083812713623047
1211,12.458760261535645
1212,12.08381175994873
1213,11.958812713623047
1214,12.20203685760498
1215,12.45846939086914
1216,12.273009300231934
1217,11.958812713623047
1218,12.537740707397461
1219,12.208810806274414
1220,12.458573341369629
1221,12.208741188049316
1222,12.210203170776367
1223,12.31266975402832
1224,12.208812713623047
1225,12.208680152893066
1226,12.333623886108398
1227,12.208812713623047
1228,12.33381175994873
1229,12.208724975585938
1230,12.208812713623047
1231,11.958812713623047
1232,11.958812713623047
1233,12.340080261230469
1234,12.083806037902832
1235,12.20881175994873
1236,12.208812713623047
1237,12.583040237426758
1238,12.333806991577148
1239,12.45776081085205
1240,11.958812713623047
1241,12.208725929260254
1242,12.208812713623047
1243,12.458446502685547
1244,12.333812713623047
1245,12.832674980163574
1246,11.958839416503906
1247,12.457812309265137
1248,12.083812713623047
1249,12.333812713623047
1250,12.207517623901367
1251,12.583812713623047
1252,12.458812713623047
1253,12.083526611328125
1254,12.208812713623047
1255,12.330409049987793
1256,12.333812713623047
1257,12.457913398742676
1258,12.463508605957031
1259,12.083812713623047
1260,12.566068649291992
1261,12.331433296203613
1262,12.458810806274414
1263,12.332052230834961
1264,12.208812713623047
1265,11.95887565612793
1266,12.208715438842773
1267,12.331765174865723
1268,12.333773612976074
1269,12.58381175994873
1270,11.958812713623047
1271,12.309867858886719
1272,12.083812713623047
1273,11.958812713623047
1274,12.225342750549316
1275,12.083807945251465
1276,12.090370178222656
1277,12.208812713623047
1278,12.208812713623047
1279,12.083812713623047
1280,12.465533256530762
1281,12.083783149719238
1282,12.083792686462402
1283,12.341187477111816
1284,12.458703994750977
1285,11.96000862121582
1286,12.083812713623047
1287,12.333812713623047
1288,12.583812713623047
1289,12.58381175994873
1290,12.083812713623047
1291,12.333812713623047
1292,11.958812713623047
1293,12.427528381347656
1294,12.208812713623047
1295,12.474369049072266
1296,12.08380126953125
1297,12.083791732788086
1298,12.963778495788574
1299,12.332576751708984
1300,12.083812713623047
1301,12.08381462097168
1302,12.208812713623047
1303,11.958813667297363
1304,12.083812713623047
1305,12.208166122436523
1306,12.038949966430664
1307,12.208733558654785
1308,12.209197044372559
1309,12.083812713623047
1310,12.333812713623047
1311,12.58337688446045
1312,12.333812713623047
1313,12.583683967590332
1314,12.20880126953125
1315,12.334598541259766
1316,12.332301139831543
1317,12.353839874267578
1318,12.208799362182617
1319,12.208595275878906
1320,12.083812713623047
1321,12.217270851135254
1322,12.208724021911621
1323,12.334193229675293
1324,12.116630554199219
1325,12.167143821716309
1326,12.33383560180664
1327,12.20881175994873
1328,12.208812713623047
1329,11.99422836303711
1330,12.333810806274414
1331,12.333809852600098
1332,12.58381175994873
1333,12.333810806274414
1334,12.083812713623047
1335,12.083812713623047
1336,12.208526611328125
1337,12.086592674255371
1338,12.083747863769531
1339,11.958812713623047
1340,12.333812713623047
1341,12.208053588867188
1342,12.083806037902832
1343,12.08407974243164
1344,12.083812713623047
1345,12.083812713623047
1346,12.20881175994873
1347,12.083818435668945
1348,12.58202075958252
1349,12.208812713623047
1350,12.083812713623047
1351,12.20772647857666
1352,12.458660125732422
1353,12.703836441040039
1354,12.333812713623047
1355,12.333812713623047
1356,12.226374626159668
1357,12.208606719970703
1358,12.208939552307129
1359,12.333720207214355
1360,12.208812713623047
1361,12.581896781921387
1362,12.31930160522461
