,loss
152,16.127365112304688
153,15.853833198547363
154,16.10956573486328
155,15.835638999938965
156,15.939746856689453
157,16.107284545898438
158,16.081701278686523
159,16.072954177856445
160,16.40302848815918
161,16.116535186767578
162,16.173982620239258
163,16.1370792388916
164,16.224918365478516
165,16.04928970336914
166,16.014245986938477
167,16.116228103637695
168,16.1146240234375
169,16.024477005004883
170,15.962617874145508
171,15.99858283996582
172,16.122358322143555
173,16.153362274169922
174,15.944214820861816
175,15.910626411437988
176,15.72011947631836
177,16.142683029174805
178,15.983718872070312
179,15.97014045715332
180,16.008087158203125
181,15.825608253479004
182,15.914728164672852
183,16.08502960205078
184,15.966943740844727
185,15.842122077941895
186,15.942933082580566
187,16.007766723632812
188,16.07184410095215
189,15.94162368774414
190,15.966775894165039
191,15.608799934387207
192,15.813421249389648
193,16.23033905029297
194,15.870407104492188
195,15.92628002166748
196,15.590606689453125
197,15.883722305297852
198,16.073883056640625
199,15.746109008789062
200,15.944836616516113
201,15.640237808227539
202,15.897109985351562
203,15.940268516540527
204,15.813310623168945
205,15.528432846069336
206,15.813019752502441
207,15.916349411010742
208,16.093128204345703
209,15.533134460449219
210,15.912023544311523
211,15.963162422180176
212,15.571252822875977
213,15.927058219909668
214,15.754485130310059
215,15.892095565795898
216,15.278696060180664
217,15.573070526123047
218,15.624692916870117
219,15.622885704040527
220,15.687694549560547
221,15.593019485473633
222,15.71565055847168
223,15.769533157348633
224,15.640056610107422
225,15.479907989501953
226,15.42996597290039
227,15.496915817260742
228,15.446089744567871
229,15.543801307678223
230,15.812056541442871
231,15.33189582824707
232,15.775742530822754
233,15.766084671020508
234,15.406719207763672
235,15.43571949005127
236,15.445584297180176
237,15.67874526977539
238,15.724754333496094
239,15.604318618774414
240,15.438499450683594
241,15.33749771118164
242,15.271188735961914
243,15.549158096313477
244,15.924426078796387
245,15.482305526733398
246,15.41275405883789
247,15.186018943786621
248,15.483229637145996
249,15.02259635925293
250,15.026519775390625
251,15.223150253295898
252,15.491106033325195
253,15.453898429870605
254,15.585678100585938
255,15.224996566772461
256,15.5935697555542
257,15.403544425964355
258,15.527628898620605
259,15.76111888885498
260,15.819536209106445
261,15.518383026123047
262,15.554889678955078
263,14.979949951171875
264,15.133872985839844
265,15.39316177368164
266,15.517660140991211
267,15.32999038696289
268,15.077011108398438
269,15.551070213317871
270,15.407654762268066
271,15.118678092956543
272,15.08942699432373
273,15.706581115722656
274,15.041573524475098
275,15.445808410644531
276,15.330388069152832
277,15.341720581054688
278,15.005008697509766
279,15.318994522094727
280,15.557745933532715
281,15.049497604370117
282,15.442144393920898
283,15.410751342773438
284,15.099775314331055
285,15.222983360290527
286,15.286627769470215
287,15.229288101196289
288,15.252379417419434
289,15.336294174194336
290,15.26717472076416
291,15.256360054016113
292,15.312382698059082
293,15.463224411010742
294,15.054612159729004
295,15.265176773071289
296,15.435336112976074
297,14.953661918640137
298,15.121636390686035
299,15.096268653869629
300,15.018555641174316
301,15.040626525878906
302,15.15945816040039
303,15.211325645446777
304,15.102901458740234
305,15.1263427734375
306,15.286478996276855
307,15.32607364654541
308,15.090014457702637
309,14.83551025390625
310,15.012016296386719
311,15.231613159179688
312,14.570558547973633
313,14.879417419433594
314,15.148815155029297
315,14.798346519470215
316,14.833684921264648
317,15.146291732788086
318,14.880424499511719
319,15.062559127807617
320,15.166776657104492
321,15.13795280456543
322,14.710837364196777
323,14.995000839233398
324,14.77286148071289
325,15.09823226928711
326,14.977540016174316
327,14.865965843200684
328,14.645651817321777
329,15.038049697875977
330,15.012223243713379
331,14.954124450683594
332,14.990886688232422
333,14.84327220916748
334,15.007585525512695
335,14.918573379516602
336,14.641307830810547
337,14.816246032714844
338,15.065608978271484
339,15.180328369140625
340,15.0687837600708
341,14.945021629333496
342,14.800348281860352
343,14.666691780090332
344,15.150779724121094
345,14.9962739944458
346,14.753133773803711
347,14.752099990844727
348,14.867697715759277
349,15.024970054626465
350,14.509679794311523
351,15.0467529296875
352,14.821477890014648
353,15.19388484954834
354,14.770509719848633
355,14.906028747558594
356,14.850452423095703
357,14.864250183105469
358,14.715831756591797
359,14.621566772460938
360,14.811046600341797
361,14.963945388793945
362,15.102664947509766
363,14.628510475158691
364,14.829341888427734
365,14.51566219329834
366,14.79633617401123
367,14.7886962890625
368,14.959165573120117
369,14.852746963500977
370,14.520968437194824
371,14.78110122680664
372,14.670461654663086
373,14.746115684509277
374,14.857742309570312
375,14.804258346557617
376,14.807257652282715
377,14.6072416305542
378,14.448829650878906
379,14.288618087768555
380,14.73768424987793
381,14.38692569732666
382,14.418123245239258
383,14.766242027282715
384,14.600340843200684
385,14.245244979858398
386,14.615646362304688
387,14.922648429870605
388,14.593978881835938
389,14.535714149475098
390,14.44943904876709
391,14.744632720947266
392,14.327284812927246
393,14.75739860534668
394,14.361048698425293
395,14.444013595581055
396,14.484829902648926
397,14.425426483154297
398,14.462348937988281
399,14.632867813110352
400,14.285005569458008
401,14.345841407775879
402,14.845378875732422
403,14.438350677490234
404,14.38510513305664
405,14.512731552124023
406,14.394057273864746
407,14.766345977783203
408,14.322477340698242
409,14.369067192077637
410,14.266639709472656
411,14.131046295166016
412,14.46603775024414
413,14.45242691040039
414,14.503816604614258
415,14.580012321472168
416,14.451468467712402
417,14.41798210144043
418,14.629621505737305
419,14.574638366699219
420,14.387235641479492
421,14.520015716552734
422,14.277969360351562
423,14.500984191894531
424,14.414033889770508
425,14.370211601257324
426,14.527852058410645
427,13.941068649291992
428,14.489663124084473
429,14.572916030883789
430,14.588638305664062
431,14.316545486450195
432,14.292197227478027
433,14.38283920288086
434,14.405913352966309
435,14.38668441772461
436,14.327524185180664
437,14.521912574768066
438,14.352039337158203
439,13.962663650512695
440,14.065505981445312
441,14.045037269592285
442,14.3635835647583
443,14.087776184082031
444,14.348942756652832
445,14.2467679977417
